Oficina de ventas;Material;Texto Breve Material;Fecha;Mes;Año;Cajas
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;15/10/2008;10;2008;86
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;16/10/2008;10;2008;106
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;17/10/2008;10;2008;488
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;18/10/2008;10;2008;34
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;20/10/2008;10;2008;37
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;21/10/2008;10;2008;466
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;22/10/2008;10;2008;145
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;23/10/2008;10;2008;161
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;24/10/2008;10;2008;245
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;25/10/2008;10;2008;108
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;27/10/2008;10;2008;0
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;28/10/2008;10;2008;808
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;29/10/2008;10;2008;433
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;30/10/2008;10;2008;10918
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;31/10/2008;10;2008;221
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;3/11/2008;11;2008;0
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;4/11/2008;11;2008;58
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;5/11/2008;11;2008;147
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;6/11/2008;11;2008;110
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;7/11/2008;11;2008;164
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;8/11/2008;11;2008;33
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;10/11/2008;11;2008;13
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;11/11/2008;11;2008;38
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;12/11/2008;11;2008;195
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;13/11/2008;11;2008;102
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;14/11/2008;11;2008;233
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;15/11/2008;11;2008;82
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;18/11/2008;11;2008;53
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;19/11/2008;11;2008;289
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;20/11/2008;11;2008;105
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;21/11/2008;11;2008;151
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;22/11/2008;11;2008;21
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;24/11/2008;11;2008;0
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;25/11/2008;11;2008;145
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;26/11/2008;11;2008;273
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;27/11/2008;11;2008;205
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;28/11/2008;11;2008;4023
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;29/11/2008;11;2008;432
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;1/12/2008;12;2008;0
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;2/12/2008;12;2008;22
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;3/12/2008;12;2008;144
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;4/12/2008;12;2008;92
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;5/12/2008;12;2008;87
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;6/12/2008;12;2008;99
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;9/12/2008;12;2008;0
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;10/12/2008;12;2008;375
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;11/12/2008;12;2008;137
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;12/12/2008;12;2008;239
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;13/12/2008;12;2008;205
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;15/12/2008;12;2008;97
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;16/12/2008;12;2008;114
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;17/12/2008;12;2008;550
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;18/12/2008;12;2008;250
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;19/12/2008;12;2008;239
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;20/12/2008;12;2008;125
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;22/12/2008;12;2008;16
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;23/12/2008;12;2008;491
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;24/12/2008;12;2008;246
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;26/12/2008;12;2008;350
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;27/12/2008;12;2008;157
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;29/12/2008;12;2008;221
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;30/12/2008;12;2008;113
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;31/12/2008;12;2008;2216
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;2/1/2009;1;2009;0
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;3/1/2009;1;2009;7
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;6/1/2009;1;2009;15
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;7/1/2009;1;2009;98
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;8/1/2009;1;2009;23
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;9/1/2009;1;2009;190
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;10/1/2009;1;2009;41
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;12/1/2009;1;2009;114
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;13/1/2009;1;2009;21
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;14/1/2009;1;2009;33
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;15/1/2009;1;2009;148
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;16/1/2009;1;2009;106
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;17/1/2009;1;2009;15
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;19/1/2009;1;2009;110
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;20/1/2009;1;2009;75
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;21/1/2009;1;2009;137
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;22/1/2009;1;2009;226
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;23/1/2009;1;2009;84
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;24/1/2009;1;2009;158
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;26/1/2009;1;2009;55
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;27/1/2009;1;2009;41
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;28/1/2009;1;2009;141
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;29/1/2009;1;2009;49
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;30/1/2009;1;2009;4977
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;31/1/2009;1;2009;1388
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;3/2/2009;2;2009;29
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;4/2/2009;2;2009;65
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;5/2/2009;2;2009;92
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;6/2/2009;2;2009;98
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;7/2/2009;2;2009;60
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;9/2/2009;2;2009;29
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;10/2/2009;2;2009;85
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;11/2/2009;2;2009;131
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;12/2/2009;2;2009;278
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;13/2/2009;2;2009;122
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;14/2/2009;2;2009;12
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;16/2/2009;2;2009;54
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;17/2/2009;2;2009;14
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;18/2/2009;2;2009;118
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;19/2/2009;2;2009;259
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;20/2/2009;2;2009;67
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;21/2/2009;2;2009;45
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;23/2/2009;2;2009;95
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;24/2/2009;2;2009;225
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;25/2/2009;2;2009;146
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;26/2/2009;2;2009;104
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;27/2/2009;2;2009;247
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;28/2/2009;2;2009;561
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;2/3/2009;3;2009;0
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;3/3/2009;3;2009;58
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;4/3/2009;3;2009;140
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;5/3/2009;3;2009;93
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;6/3/2009;3;2009;99
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;7/3/2009;3;2009;147
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;9/3/2009;3;2009;11
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;10/3/2009;3;2009;190
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;11/3/2009;3;2009;456
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;12/3/2009;3;2009;207
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;13/3/2009;3;2009;277
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;14/3/2009;3;2009;19
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;16/3/2009;3;2009;2
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;17/3/2009;3;2009;431
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;18/3/2009;3;2009;216
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;19/3/2009;3;2009;388
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;20/3/2009;3;2009;122
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;21/3/2009;3;2009;24
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;23/3/2009;3;2009;0
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;24/3/2009;3;2009;80
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;25/3/2009;3;2009;278
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;26/3/2009;3;2009;50
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;27/3/2009;3;2009;230
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;28/3/2009;3;2009;142
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;30/3/2009;3;2009;0
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;31/3/2009;3;2009;4222
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;1/4/2009;4;2009;0
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;2/4/2009;4;2009;6
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;3/4/2009;4;2009;120
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;4/4/2009;4;2009;11
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;6/4/2009;4;2009;0
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;7/4/2009;4;2009;70
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;8/4/2009;4;2009;316
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;9/4/2009;4;2009;167
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;11/4/2009;4;2009;197
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;13/4/2009;4;2009;63
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;14/4/2009;4;2009;170
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;15/4/2009;4;2009;487
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;16/4/2009;4;2009;116
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;17/4/2009;4;2009;72
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;18/4/2009;4;2009;60
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;20/4/2009;4;2009;5
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;21/4/2009;4;2009;85
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;22/4/2009;4;2009;160
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;23/4/2009;4;2009;203
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;24/4/2009;4;2009;126
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;25/4/2009;4;2009;312
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;27/4/2009;4;2009;0
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;28/4/2009;4;2009;178
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;29/4/2009;4;2009;286
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;30/4/2009;4;2009;5561
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;2/5/2009;5;2009;0
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;4/5/2009;5;2009;0
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;5/5/2009;5;2009;73
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;6/5/2009;5;2009;340
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;7/5/2009;5;2009;248
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;8/5/2009;5;2009;282
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;9/5/2009;5;2009;112
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;11/5/2009;5;2009;8
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;12/5/2009;5;2009;136
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;13/5/2009;5;2009;372
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;14/5/2009;5;2009;131
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;15/5/2009;5;2009;127
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;16/5/2009;5;2009;38
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;18/5/2009;5;2009;232
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;19/5/2009;5;2009;2041
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;20/5/2009;5;2009;491
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;22/5/2009;5;2009;165
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;23/5/2009;5;2009;98
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;25/5/2009;5;2009;111
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;26/5/2009;5;2009;327
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;27/5/2009;5;2009;661
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;28/5/2009;5;2009;112
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;29/5/2009;5;2009;159
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;30/5/2009;5;2009;1576
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;1/6/2009;6;2009;0
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;2/6/2009;6;2009;61
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;3/6/2009;6;2009;206
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;4/6/2009;6;2009;194
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;5/6/2009;6;2009;70
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;6/6/2009;6;2009;146
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;9/6/2009;6;2009;205
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;10/6/2009;6;2009;155
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;11/6/2009;6;2009;159
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;12/6/2009;6;2009;238
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;13/6/2009;6;2009;91
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;15/6/2009;6;2009;295
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;16/6/2009;6;2009;229
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;17/6/2009;6;2009;411
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;18/6/2009;6;2009;181
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;19/6/2009;6;2009;590
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;20/6/2009;6;2009;91
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;22/6/2009;6;2009;59
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;23/6/2009;6;2009;241
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;24/6/2009;6;2009;497
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;25/6/2009;6;2009;197
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;26/6/2009;6;2009;159
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;27/6/2009;6;2009;279
Santiago;10021766;CYT TETRA  TTO(ND) 2000 6U CL;30/6/2009;6;2009;5202
